college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select
大葉大學,資訊管理學系(系統管理組),國文,--,4.5,英文,底標,4.5,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P)、其他(R.有利於學生之相關資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
中國文化大學,資訊管理學系(雲端服務暨巨量資料組),英文,--,--,數學B,底標,3,社會,--,--,英數B,--,5,,,,*1.50,*2.00,*1.00,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測英數B社級分總和二、學測數學B級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、M、N)、學習歷程自述(P) ,一、學測英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分
國立高雄大學,資訊管理學系(願景組),國文,均標,3.0,英文,均標,3.0,數學B,均標,3.0,,,,,,,*1.00,*1.50,*1.50,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、面試二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分
實踐大學,資訊管理學系人工智慧商務應用組(高雄校區),國文,底標,4.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測國文級分
國立東華大學,資訊管理學系人工智慧與大數據組,國文,均標,6,英文,--,--,數學A,--,--,國英數A,--,3,,,,*1.00,*1.00,*1.50,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測國英數A級分總和二、學測數學A級分三、面試四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分
銘傳大學,資訊管理學系巨量資料管理組（桃園校區）,國文,底標,3.0,數學B,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測國數B級分總和二、學測數學B級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和　二、學測數學B級分
國立彰化師範大學,資訊管理學系數位內容科技與管理組,國文,均標,3.0,英文,均標,6.0,數學A,均標,5.0,國英數A,--,7.0,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學A級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、其他(R.個人資料表) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分
長庚大學,資訊管理學系數位金融科技組,國文,--,5.0,英文,--,4.0,數學A,均標,3.0,,,,,,,*1.00,*2.00,*2.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數A級分總和二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.自傳含特質與學習經驗、S.其他有利審查之資料) ,一、學測國文、英文、數學A之級分總和
長庚大學,資訊管理學系數據分析與創新組,國文,--,5,英文,--,3,數學A,均標,--,數學B,均標,--,,,,*1.00,*2.00,--,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英級分總和二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.自傳含特質與學習經驗、S.其他有利審查之資料) ,一、學測國文、英文之級分總和
真理大學,資訊管理學系智慧商務組,國文,底標,3.5,英文,--,3.5,社會,底標,3.5,,,,,,,*1.50,*1.00,*1.50,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
實踐大學,資訊管理學系智慧商務組(高雄校區),社會,底標,4.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測社會級分
國立東華大學,資訊管理學系智慧商務與知識管理組,國文,均標,6,英文,--,--,數學B,--,--,國英數B,--,4,,,,*1.00,*1.00,*1.50,--,,35%,審查資料,--,35%,面試,--,35%,,,,,,,,,,一、學測國英數B級分總和二、學測數學B級分三、面試四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分
世新大學,資訊管理學系智慧網路應用組,國文,底標,3.0,數學B,後標,6.0,,,,,,,,,,*2.00,*1.75,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學B級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和
實踐大學,資訊管理學系物聯網應用組(高雄校區),自然,底標,4.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測自然級分
真理大學,資訊管理學系資管應用組,國文,底標,3.0,英文,--,3.0,社會,--,3.0,,,,,,,*2.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
世新大學,資訊管理學系資訊科技組,國文,底標,3.0,英文,底標,5.0,數學B,後標,6.0,,,,,,,*2.00,*1.75,*1.75,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學B級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和
國立彰化師範大學,資訊管理學系資訊管理組,國文,均標,3.0,英文,均標,6.0,數學B,均標,5.0,國英數B,--,7.0,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、學測國文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、其他(R.個人資料表) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分
世新大學,資訊管理學系資訊管理組,國文,底標,3.0,英文,底標,5.0,數學B,後標,6.0,,,,,,,*2.00,*1.75,*1.75,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測數學B級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和
銘傳大學,資訊管理學系雲端技術管理組（桃園校區）,國文,底標,3.0,英文,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測國英級分總和二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分
真理大學,資訊管理學系電商行銷組,國文,--,3.5,英文,--,3.5,社會,底標,3.5,,,,,,,*1.00,*1.00,*2.00,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
銘傳大學,資訊管理學系電子商務管理組（桃園校區）,國文,底標,3.0,社會,底標,3.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測國社級分總和二、學測國文級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分
國立中央大學,資訊管理學系（APCS組）,國文,均標,--,英文,前標,10,數學A,前標,12,自然,均標,--,,,,*1.00,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,,,,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、數學A、自然之級分總和
靜宜大學,資訊管理學系（APCS組）,國文,--,30.0,英文,底標,30.0,,,,,,,,,,*1.00,*1.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
中華大學,資訊管理學系（智慧商務組）,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測社會級分
中華大學,資訊管理學系（資訊管理應用組）,國文,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文級分
中華大學,資訊管理學系（資訊系統設計組）,英文,底標,3.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測英文級分
大同大學,資訊經營學系,國文,底標,--,英文,底標,--,數學B,底標,--,國英數B,--,3,,,,*1.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英數B級分總和二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.資訊科技相關學習表現) ,一、學測國文、英文、數學B之級分總和
國立臺東大學,身心整合與運動休閒產業學系,國文,後標,3,英文,後標,3,數學B,後標,--,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
國立臺灣體育運動大學,運動事業管理學系,國文,後標,3,英文,後標,3,社會,後標,--,,,,,,,*1.25,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、指定項目甄試成績三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
國立高雄大學,運動健康與休閒學系,國文,後標,3.0,英文,後標,5.0,自然,後標,3.0,,,,,,,*1.00,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、學科能力測驗成績二、面試三、學測英文級分四、學測自然級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、I、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、自然之級分總和　二、學測英文級分　三、學測自然級分　四、學測國文級分
長榮大學,運動競技學系,國文,--,10.0,社會,--,6.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,50%,,,,,,,,,,--,項目：課程學習成果(B)、多元表現(G、N)、學習歷程自述(P、Q)、其他(R.其他有利於審查之資料) ,一、學測國文、社會之級分總和　二、學測國文級分
真理大學,運動管理學系,國文,底標,3,英文,--,--,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
國立金門大學,運動與休閒學系,國文,後標,4,英文,--,--,社會,後標,3,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和
國立臺灣海洋大學,運輸科學系A組,國文,--,--,英文,均標,3,數學B,均標,5,社會,--,--,,,,*1.00,*2.00,*1.50,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、學測英文級分三、學測數學B級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和
國立臺灣海洋大學,運輸科學系B組,國文,--,--,英文,均標,3,數學A,均標,5,自然,--,--,,,,*1.00,*2.00,*1.50,*1.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、學測英文級分三、學測數學A級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D)、多元表現(F、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學A、自然之級分總和
淡江大學,運輸管理學系,國文,--,3,英文,--,3,數學B,後標,3,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分
逢甲大學,運輸與物流學系,國文,後標,--,英文,後標,5,數學B,後標,4,國英數B,--,3,,,,*2.00,*2.00,*1.75,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C、D、E)、多元表現(G、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分
國立陽明交通大學,運輸與物流管理學系,國文,均標,3.0,英文,前標,3.0,數學A,前標,3.0,自然,均標,3.0,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,--,50%,團體面談及個案分析,--,10%,,,,,,,,,,一、團體面談及個案分析二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、D)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學A、自然之級分總和　二、學測數學A級分　三、學測英文級分
臺北市立大學,都會產業經營與行銷學系,國文,均標,10.0,英文,--,3.5,數學B,--,6.0,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、學科能力測驗成績三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
長庚大學,醫務管理學系,國文,--,5,英文,均標,5,數學B,--,--,國英數B,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和
義守大學,醫務管理學系,國文,--,5,英文,後標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,25%,審查資料,--,25%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
臺北醫學大學,醫務管理學系,國文,均標,5.0,英文,均標,5.0,數學B,均標,3.0,,,,,,,*1.00,*1.50,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數B級分總和二、面試三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、H、I、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和
長榮大學,醫務管理學系健康大數據組,國文,底標,6,英文,--,--,數學B,--,4,,,,,,,*1.00,*1.00,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國文級分二、面試三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、N)、學習歷程自述(P)、其他(R.其他有利於審查之資料) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分
長榮大學,醫務管理學系醫療機構管理組,國文,底標,10,英文,--,7,數學B,--,--,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(P)、其他(R.其他有利於審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
長榮大學,醫務管理學系長照機構管理組,國文,底標,8,英文,--,--,數學B,--,--,社會,--,5,,,,*1.00,*1.00,*1.00,*2.00,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國文級分二、面試三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(P)、其他(R.其他有利於審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分
高雄醫學大學,醫務管理暨醫療資訊學系,國文,--,--,英文,後標,3,數學A,後標,6,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面試,--,20%,,,,,,,,,,一、指定項目甄試成績二、學測數學A級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
高雄醫學大學,醫務管理暨醫療資訊學系(APCS組),國文,--,--,英文,後標,3,數學A,後標,6,,,,,,,*1.00,*2.00,*2.00,,,30%,審查資料,--,30%,面試,--,20%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測數學A級分　三、學測英文級分　四、學測國文級分
輔仁大學,醫學資訊與創新應用學士學位學程,國文,--,--,英文,--,--,數學A,後標,--,國英數A,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國英數A級分總和二、審查資料三、學測數學A級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N) ,一、學測國文、英文、數學A之級分總和
中山醫學大學,醫療產業科技管理學系,英文,後標,6.0,數學B,後標,3.0,,,,,,,,,,*1.50,*1.25,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測數學B級分四、學測英數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.相關表現或參與證明) ,一、學測英文、數學B之級分總和　二、學測英文級分　三、學測數學B級分
銘傳大學,醫療資訊與管理學系健康產業管理組（桃園校區）,英文,--,--,社會,底標,3,英社,--,8,,,,,,,*2.00,*1.50,--,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測英文、社會之級分總和　二、學測英文級分
銘傳大學,醫療資訊與管理學系醫療資訊組（桃園校區）,國文,--,--,社會,底標,3,國社,--,8,,,,,,,*2.00,*1.50,--,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分
輔仁大學,金融與國際企業學系,國文,--,--,英文,均標,5,數學B,--,--,國數B,--,3,,,,*1.00,*2.00,*2.00,--,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測英文級分,項目：修課紀錄(A)、多元表現(F、J、L、M、N) ,一、學測國文、英文、數學B之級分總和
東海大學,餐旅管理學系,國文,--,3.0,英文,後標,3.0,,,,,,,,,,*1.50,*2.00,,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測國英級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分
輔仁大學,餐旅管理學系,國文,--,--,英文,均標,--,數學B,--,--,國英數B,--,3,,,,*1.50,*1.50,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和
大葉大學,餐旅管理學系,國文,底標,20.0,社會,--,10.0,國社,--,3.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
中華大學,餐旅管理學系,國文,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(F、G、M、N) ,一、學測國文級分
義守大學,餐旅管理學系,國文,後標,3,英文,--,5,社會,--,--,,,,,,,*2.00,*1.00,*1.75,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分
玄奘大學,餐旅管理學系,國文,底標,4.5,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(G、I、N)、學習歷程自述(P、Q) ,一、學測國文級分
台灣首府大學,餐旅管理學系,國文,底標,3,社會,底標,--,,,,,,,,,,*2.00,*2.00,,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分
明道大學,餐旅管理學系,國文,--,--,英文,--,3,數學B,底標,--,,,,,,,*1.00,*2.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、I、N)、學習歷程自述(Q) ,一、學測國文、英文、數學B之級分總和
銘傳大學,餐旅管理學系（桃園校區）,國文,--,3.0,英文,--,3.0,社會,底標,3.0,,,,,,,*1.25,*1.50,*1.00,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利學系審查資料) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分
實踐大學,餐飲管理學系廚藝組(臺北校區),國文,--,--,英文,底標,--,國英,--,5,,,,,,,*1.00,*1.50,--,,,20%,審查資料,--,20%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之相關資料) ,一、學測國文、英文之級分總和　二、學測英文級分
實踐大學,餐飲管理學系餐旅組(臺北校區),國文,--,--,英文,底標,--,數學B,底標,--,國英,--,5,,,,*1.00,*1.50,--,--,,20%,審查資料,--,20%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之相關資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分
國立體育大學,體育推廣學系(一般組),國文,均標,--,英文,--,--,數學B,--,--,社會,--,--,國英數B社,--,2,*1.25,*1.50,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分
國立體育大學,體育推廣學系(啦啦舞組),國文,底標,--,英文,--,--,社會,--,--,國英社,--,5,,,,*1.25,*1.50,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、N)、學習歷程自述(O、P、Q)、其他(R.啦啦舞專長) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分
